Blocks,Age,Faults,Time,Output
398,5,0,15032,0
398,4,0,14812,0
223,1,20,8159,0
399,4,0,14516,0
362,7,3,13534,1
399,3,0,15742,0
400,0,0,15004,0
400,1,0,14799,0
398,6,0,15032,0
398,5,0,14812,0
223,2,20,8159,0
399,5,0,14516,0
363,0,3,13548,0
399,4,0,15742,0
400,1,0,15004,0
400,2,0,14799,0
398,7,0,15032,1
398,6,0,14812,0
223,3,20,8159,0
399,6,0,14516,0
363,1,3,13548,0
399,5,0,15742,0
400,2,0,15004,0
400,3,0,14799,0
399,0,0,15051,0
398,7,0,14812,1
223,4,20,8159,0
399,7,0,14516,1
363,2,3,13548,0
399,6,0,15742,0
400,3,0,15004,0
400,4,0,14799,0
399,1,0,15051,0
399,0,0,14895,0
223,5,20,8159,0
400,0,0,14539,0
363,3,3,13548,0
399,7,0,15742,1
400,4,0,15004,0
400,5,0,14799,0
399,2,0,15051,0
399,1,0,14895,0
223,6,20,8159,0
400,1,0,14539,0
363,4,3,13548,0
400,0,0,15810,0
400,5,0,15004,0
400,6,0,14799,1
399,3,0,15051,0
399,2,0,14895,0
223,7,20,8159,0
400,2,0,14539,0
363,5,3,13548,0
400,1,0,15810,0
400,6,0,15004,1
401,0,0,14851,0
399,4,0,15051,0
399,3,0,14895,0
223,8,20,8159,0
400,3,0,14539,0
363,6,3,13548,0
400,2,0,15810,0
401,0,0,15046,0
401,1,0,14851,0
399,5,0,15051,0
399,4,0,14895,0
223,9,20,8159,1
400,4,0,14539,0
363,7,3,13548,1
400,3,0,15810,0
401,1,0,15046,0
401,2,0,14851,0
399,6,0,15051,0
399,5,0,14895,0
224,0,20,8205,0
400,5,0,14539,0
364,0,3,13582,0
400,4,0,15810,0
401,2,0,15046,0
401,3,0,14851,0
399,7,0,15051,1
399,6,0,14895,0
224,1,20,8205,0
400,6,0,14539,0
364,1,3,13582,0
400,5,0,15810,0
401,3,0,15046,0
401,4,0,14851,0
400,0,0,15128,0
399,7,0,14895,1
224,2,20,8205,0
400,7,0,14539,1
364,2,3,13582,0
400,6,0,15810,0
401,4,0,15046,0
401,5,0,14851,0
400,1,0,15128,0
400,0,0,14908,0
224,3,20,8205,0
401,0,0,14579,0
364,3,3,13582,0
400,7,0,15810,1
401,5,0,15046,0
401,6,0,14851,0
400,2,0,15128,0
400,1,0,14908,0
224,4,20,8205,0
401,1,0,14579,0
364,4,3,13582,0
401,0,0,15861,0
401,6,0,15046,0
401,7,0,14851,1
400,3,0,15128,0
400,2,0,14908,0
224,5,20,8205,0
401,2,0,14579,0
364,5,3,13582,0
401,1,0,15861,0
401,7,0,15046,1
402,0,0,14885,0
400,4,0,15128,0
400,3,0,14908,0
224,6,20,8205,0
401,3,0,14579,0
364,6,3,13582,1
401,2,0,15861,0
402,0,0,15066,0
402,1,0,14885,0
400,5,0,15128,0
400,4,0,14908,0
224,7,20,8205,0
401,4,0,14579,0
365,0,3,13609,0
401,3,0,15861,0
402,1,0,15066,0
402,2,0,14885,0
400,6,0,15128,1
400,5,0,14908,0
224,8,20,8205,0
401,5,0,14579,0
365,1,3,13609,0
401,4,0,15861,0
402,2,0,15066,0
402,3,0,14885,0
401,0,0,15156,0
400,6,0,14908,1
224,9,20,8205,0
401,6,0,14579,0
365,2,3,13609,0
401,5,0,15861,0
402,3,0,15066,0
402,4,0,14885,0
401,1,0,15156,0
401,0,0,14970,0
224,10,20,8205,1
401,7,0,14579,1
365,3,3,13609,0
401,6,0,15861,0
402,4,0,15066,0
402,5,0,14885,0
401,2,0,15156,0
401,1,0,14970,0
225,0,20,8227,0
402,0,0,14609,0
365,4,3,13609,0
401,7,0,15861,1
402,5,0,15066,0
402,6,0,14885,0
401,3,0,15156,0
401,2,0,14970,0
225,1,20,8227,0
402,1,0,14609,0
365,5,3,13609,0
402,0,0,15895,0
402,6,0,15066,0
402,7,0,14885,1
401,4,0,15156,0
401,3,0,14970,0
225,2,20,8227,0
402,2,0,14609,0
365,6,3,13609,0
402,1,0,15895,0
402,7,0,15066,1
403,0,0,14967,0
401,5,0,15156,0
401,4,0,14970,0
225,3,20,8227,0
402,3,0,14609,0
365,7,3,13609,1
402,2,0,15895,0
403,0,0,15118,0
403,1,0,14967,0
401,6,0,15156,0
401,5,0,14970,0
225,4,20,8227,0
402,4,0,14609,0
366,0,3,13670,0
402,3,0,15895,0
403,1,0,15118,0
403,2,0,14967,0
401,7,0,15156,1
401,6,0,14970,0
225,5,20,8227,0
402,5,0,14609,0
366,1,3,13670,0
402,4,0,15895,0
403,2,0,15118,0
403,3,0,14967,0
402,0,0,15210,0
401,7,0,14970,1
225,6,20,8227,0
402,6,0,14609,1
366,2,3,13670,0
402,5,0,15895,0
403,3,0,15118,0
403,4,0,14967,0
402,1,0,15210,0
402,0,0,15016,0
225,7,20,8227,0
403,0,0,14624,0
366,3,3,13670,0
402,6,0,15895,1
403,4,0,15118,0
403,5,0,14967,0
402,2,0,15210,0
402,1,0,15016,0
225,8,20,8227,0
403,1,0,14624,0
366,4,3,13670,0
403,0,0,15941,0
403,5,0,15118,0
403,6,0,14967,1
402,3,0,15210,0
402,2,0,15016,0
225,9,20,8227,0
403,2,0,14624,0
366,5,3,13670,0
403,1,0,15941,0
403,6,0,15118,0
404,0,0,15004,0
402,4,0,15210,0
402,3,0,15016,0
225,10,20,8227,1
403,3,0,14624,0
366,6,3,13670,0
403,2,0,15941,0
403,7,0,15118,1
404,1,0,15004,0
402,5,0,15210,0
402,4,0,15016,0
226,0,20,8254,0
403,4,0,14624,0
366,7,3,13670,1
403,3,0,15941,0
404,0,0,15147,0
404,2,0,15004,0
402,6,0,15210,0
402,5,0,15016,0
226,1,20,8254,0
403,5,0,14624,0
367,0,3,13685,0
403,4,0,15941,0
404,1,0,15147,0
404,3,0,15004,0
402,7,0,15210,1
402,6,0,15016,0
226,2,20,8254,0
403,6,0,14624,0
367,1,3,13685,0
403,5,0,15941,0
404,2,0,15147,0
404,4,0,15004,0
403,0,0,15233,0
402,7,0,15016,1
226,3,20,8254,0
403,7,0,14624,1
367,2,3,13685,0
403,6,0,15941,0
404,3,0,15147,0
404,5,0,15004,0
403,1,0,15233,0
403,0,0,15047,0
226,4,20,8254,0
404,0,0,14644,0
367,3,3,13685,0
403,7,0,15941,1
404,4,0,15147,0
404,6,0,15004,0
403,2,0,15233,0
403,1,0,15047,0
226,5,20,8254,0
404,1,0,14644,0
367,4,3,13685,0
404,0,0,16022,0
404,5,0,15147,0
404,7,0,15004,1
403,3,0,15233,0
403,2,0,15047,0
226,6,20,8254,0
404,2,0,14644,0
367,5,3,13685,0
404,1,0,16022,0
404,6,0,15147,1
405,0,0,15021,0
403,4,0,15233,0
403,3,0,15047,0
226,7,20,8254,0
404,3,0,14644,0
367,6,3,13685,1
404,2,0,16022,0
405,0,0,15153,0
405,1,0,15021,0
403,5,0,15233,0
403,4,0,15047,0
226,8,20,8254,0
404,4,0,14644,0
368,0,3,13713,0
404,3,0,16022,0
405,1,0,15153,0
405,2,0,15021,0
403,6,0,15233,1
403,5,0,15047,0
226,9,20,8254,0
404,5,0,14644,0
368,1,3,13713,0
404,4,0,16022,0
405,2,0,15153,0
405,3,0,15021,0
404,0,0,15271,0
403,6,0,15047,0
226,10,20,8254,1
404,6,0,14644,0
368,2,3,13713,0
404,5,0,16022,0
405,3,0,15153,0
405,4,0,15021,0
404,1,0,15271,0
403,7,0,15047,1
227,0,20,8296,0
404,7,0,14644,1
368,3,3,13713,0
404,6,0,16022,0
405,4,0,15153,0
405,5,0,15021,0
404,2,0,15271,0
404,0,0,15117,0
227,1,20,8296,0
405,0,0,14700,0
368,4,3,13713,0
404,7,0,16022,1
405,5,0,15153,0
405,6,0,15021,0
404,3,0,15271,0
404,1,0,15117,0
227,2,20,8296,0
405,1,0,14700,0
368,5,3,13713,0
405,0,0,16073,0
405,6,0,15153,0
405,7,0,15021,1
404,4,0,15271,0
404,2,0,15117,0
227,3,20,8296,0
405,2,0,14700,0
368,6,3,13713,0
405,1,0,16073,0
405,7,0,15153,1
406,0,0,15078,0
404,5,0,15271,0
404,3,0,15117,0
227,4,20,8296,0
405,3,0,14700,0
368,7,3,13713,1
405,2,0,16073,0
406,0,0,15219,0
406,1,0,15078,0
404,6,0,15271,0
404,4,0,15117,0
227,5,20,8296,0
405,4,0,14700,0
369,0,3,13731,0
405,3,0,16073,0
406,1,0,15219,0
406,2,0,15078,0
404,7,0,15271,1
404,5,0,15117,0
227,6,20,8296,0
405,5,0,14700,0
369,1,3,13731,0
405,4,0,16073,0
406,2,0,15219,0
406,3,0,15078,0
405,0,0,15326,0
404,6,0,15117,1
227,7,20,8296,0
405,6,0,14700,1
369,2,3,13731,0
405,5,0,16073,0
406,3,0,15219,0
406,4,0,15078,0
405,1,0,15326,0
405,0,0,15202,0
227,8,20,8296,0
406,0,0,14757,0
369,3,3,13731,0
405,6,0,16073,1
406,4,0,15219,0
406,5,0,15078,0
405,2,0,15326,0
405,1,0,15202,0
227,9,20,8296,0
406,1,0,14757,0
369,4,3,13731,0
406,0,0,16096,0
406,5,0,15219,0
406,6,0,15078,0
405,3,0,15326,0
405,2,0,15202,0
227,10,20,8296,1
406,2,0,14757,0
369,5,3,13731,0
406,1,0,16096,0
406,6,0,15219,0
406,7,0,15078,1
405,4,0,15326,0
405,3,0,15202,0
228,0,20,8346,0
406,3,0,14757,0
369,6,3,13731,0
406,2,0,16096,0
406,7,0,15219,1
407,0,0,15106,0
405,5,0,15326,0
405,4,0,15202,0
228,1,20,8346,0
406,4,0,14757,0
369,7,3,13731,1
406,3,0,16096,0
407,0,0,15250,0
407,1,0,15106,0
405,6,0,15326,0
405,5,0,15202,0
228,2,20,8346,0
406,5,0,14757,0
370,0,3,13755,0
406,4,0,16096,0
407,1,0,15250,0
407,2,0,15106,0
405,7,0,15326,1
405,6,0,15202,0
228,3,20,8346,0
406,6,0,14757,0
370,1,3,13755,0
406,5,0,16096,0
407,2,0,15250,0
407,3,0,15106,0
406,0,0,15387,0
405,7,0,15202,1
228,4,20,8346,0
406,7,0,14757,1
370,2,3,13755,0
406,6,0,16096,0
407,3,0,15250,0
407,4,0,15106,0
406,1,0,15387,0
406,0,0,15249,0
228,5,20,8346,0
407,0,0,14797,0
370,3,3,13755,0
406,7,0,16096,1
407,4,0,15250,0
407,5,0,15106,0
406,2,0,15387,0
406,1,0,15249,0
228,6,20,8346,0
407,1,0,14797,0
370,4,3,13755,0
407,0,0,16124,0
407,5,0,15250,0
407,6,0,15106,1
406,3,0,15387,0
406,2,0,15249,0
228,7,20,8346,0
407,2,0,14797,0
370,5,3,13755,0
407,1,0,16124,0
407,6,0,15250,1
408,0,0,15176,0
406,4,0,15387,0
406,3,0,15249,0
228,8,20,8346,0
407,3,0,14797,0
370,6,3,13755,0
407,2,0,16124,0
408,0,0,15298,0
408,1,0,15176,0
406,5,0,15387,0
406,4,0,15249,0
228,9,20,8346,1
407,4,0,14797,0
370,7,3,13755,1
407,3,0,16124,0
408,1,0,15298,0
408,2,0,15176,0
406,6,0,15387,0
406,5,0,15249,0
229,0,20,8399,0
407,5,0,14797,0
371,0,3,13784,0
407,4,0,16124,0
408,2,0,15298,0
408,3,0,15176,0
406,7,0,15387,1
406,6,0,15249,0
229,1,20,8399,0
407,6,0,14797,0
371,1,3,13784,0
407,5,0,16124,0
408,3,0,15298,0
408,4,0,15176,0
407,0,0,15462,0
406,7,0,15249,1
229,2,20,8399,0
407,7,0,14797,1
371,2,3,13784,0
407,6,0,16124,0
408,4,0,15298,0
408,5,0,15176,0
407,1,0,15462,0
407,0,0,15306,0
229,3,20,8399,0
408,0,0,14835,0
371,3,3,13784,0
407,7,0,16124,1
408,5,0,15298,0
408,6,0,15176,0
407,2,0,15462,0
407,1,0,15306,0
229,4,20,8399,0
408,1,0,14835,0
371,4,3,13784,0
408,0,0,16191,0
408,6,0,15298,0
408,7,0,15176,1
407,3,0,15462,0
407,2,0,15306,0
229,5,20,8399,0
408,2,0,14835,0
371,5,3,13784,0
408,1,0,16191,0
408,7,0,15298,1
409,0,0,15244,0
407,4,0,15462,0
407,3,0,15306,0
229,6,20,8399,0
408,3,0,14835,0
371,6,3,13784,1
408,2,0,16191,0
409,0,0,15357,0
409,1,0,15244,0
407,5,0,15462,0
407,4,0,15306,0
229,7,20,8399,0
408,4,0,14835,0
372,0,3,13806,0
408,3,0,16191,0
409,1,0,15357,0
409,2,0,15244,0
407,6,0,15462,1
407,5,0,15306,0
229,8,20,8399,0
408,5,0,14835,0
372,1,3,13806,0
408,4,0,16191,0
409,2,0,15357,0
409,3,0,15244,0
408,0,0,15502,0
407,6,0,15306,1
229,9,20,8399,0
408,6,0,14835,0
372,2,3,13806,0
408,5,0,16191,0
409,3,0,15357,0
409,4,0,15244,0
408,1,0,15502,0
408,0,0,15376,0
229,10,20,8399,1
408,7,0,14835,1
372,3,3,13806,0
408,6,0,16191,0
409,4,0,15357,0
409,5,0,15244,0
408,2,0,15502,0
408,1,0,15376,0
230,0,20,8438,0
409,0,0,14864,0
372,4,3,13806,0
408,7,0,16191,1
409,5,0,15357,0
409,6,0,15244,0
408,3,0,15502,0
408,2,0,15376,0
230,1,20,8438,0
409,1,0,14864,0
372,5,3,13806,0
409,0,0,16209,0
409,6,0,15357,0
409,7,0,15244,1
408,4,0,15502,0
408,3,0,15376,0
230,2,20,8438,0
409,2,0,14864,0
372,6,3,13806,0
409,1,0,16209,0
409,7,0,15357,1
410,0,0,15274,0
408,5,0,15502,0
408,4,0,15376,0
230,3,20,8438,0
409,3,0,14864,0
372,7,3,13806,1
409,2,0,16209,0
410,0,0,15388,0
410,1,0,15274,0
408,6,0,15502,0
408,5,0,15376,0
230,4,20,8438,0
409,4,0,14864,0
373,0,3,13846,0
409,3,0,16209,0
410,1,0,15388,0
410,2,0,15274,0
408,7,0,15502,1
408,6,0,15376,0
230,5,20,8438,0
409,5,0,14864,0
373,1,3,13846,0
409,4,0,16209,0
410,2,0,15388,0
410,3,0,15274,0
409,0,0,15567,0
408,7,0,15376,1
230,6,20,8438,0
409,6,0,14864,1
373,2,3,13846,0
409,5,0,16209,0
410,3,0,15388,0
410,4,0,15274,0
409,1,0,15567,0
409,0,0,15413,0
230,7,20,8438,0
410,0,0,14900,0
373,3,3,13846,0
409,6,0,16209,1
410,4,0,15388,0
410,5,0,15274,0
409,2,0,15567,0
409,1,0,15413,0
230,8,20,8438,0
410,1,0,14900,0
373,4,3,13846,0
410,0,0,16250,0
410,5,0,15388,0
410,6,0,15274,1
409,3,0,15567,0
409,2,0,15413,0
230,9,20,8438,0
410,2,0,14900,0
373,5,3,13846,0
410,1,0,16250,0
410,6,0,15388,0
411,0,0,15302,0
409,4,0,15567,0
409,3,0,15413,0
230,10,20,8438,1
410,3,0,14900,0
373,6,3,13846,0
410,2,0,16250,0
410,7,0,15388,1
411,1,0,15302,0
409,5,0,15567,0
409,4,0,15413,0
231,0,20,8480,0
410,4,0,14900,0
373,7,3,13846,1
410,3,0,16250,0
411,0,0,15430,0
411,2,0,15302,0
409,6,0,15567,0
409,5,0,15413,0
231,1,20,8480,0
410,5,0,14900,0
374,0,3,13886,0
410,4,0,16250,0
411,1,0,15430,0
411,3,0,15302,0
409,7,0,15567,1
409,6,0,15413,0
231,2,20,8480,0
410,6,0,14900,0
374,1,3,13886,0
410,5,0,16250,0
411,2,0,15430,0
411,4,0,15302,0
410,0,0,15643,0
409,7,0,15413,1
231,3,20,8480,0
410,7,0,14900,1
374,2,3,13886,0
410,6,0,16250,0
411,3,0,15430,0
411,5,0,15302,0
410,1,0,15643,0
410,0,0,15464,0
231,4,20,8480,0
411,0,0,14927,0
374,3,3,13886,0
410,7,0,16250,1
411,4,0,15430,0
411,6,0,15302,0
410,2,0,15643,0
410,1,0,15464,0
231,5,20,8480,0
411,1,0,14927,0
374,4,3,13886,0
411,0,0,16326,0
411,5,0,15430,0
411,7,0,15302,1
410,3,0,15643,0
410,2,0,15464,0
231,6,20,8480,0
411,2,0,14927,0
374,5,3,13886,0
411,1,0,16326,0
411,6,0,15430,1
412,0,0,15348,0
410,4,0,15643,0
410,3,0,15464,0
231,7,20,8480,0
411,3,0,14927,0
374,6,3,13886,1
411,2,0,16326,0
412,0,0,15504,0
412,1,0,15348,0
410,5,0,15643,0
410,4,0,15464,0
231,8,20,8480,0
411,4,0,14927,0
375,0,3,13922,0
411,3,0,16326,0
412,1,0,15504,0
412,2,0,15348,0
410,6,0,15643,1
410,5,0,15464,0
231,9,20,8480,0
411,5,0,14927,0
375,1,3,13922,0
411,4,0,16326,0
412,2,0,15504,0
412,3,0,15348,0
411,0,0,15739,0
410,6,0,15464,0
231,10,20,8480,1
411,6,0,14927,0
375,2,3,13922,0
411,5,0,16326,0
412,3,0,15504,0
412,4,0,15348,0
411,1,0,15739,0
410,7,0,15464,1
232,0,20,8515,0
411,7,0,14927,1
375,3,3,13922,0
411,6,0,16326,0
412,4,0,15504,0
412,5,0,15348,0
411,2,0,15739,0
411,0,0,15515,0
232,1,20,8515,0
412,0,0,14997,0
375,4,3,13922,0
411,7,0,16326,1
412,5,0,15504,0
412,6,0,15348,0
411,3,0,15739,0
411,1,0,15515,0
232,2,20,8515,0
412,1,0,14997,0
375,5,3,13922,0
412,0,0,16382,0
412,6,0,15504,0
412,7,0,15348,1
411,4,0,15739,0
411,2,0,15515,0
232,3,20,8515,0
412,2,0,14997,0
375,6,3,13922,0
412,1,0,16382,0
412,7,0,15504,1
413,0,0,15383,0
411,5,0,15739,0
411,3,0,15515,0
232,4,20,8515,0
412,3,0,14997,0
375,7,3,13922,1
412,2,0,16382,0
413,0,0,15529,0
413,1,0,15383,0
411,6,0,15739,0
411,4,0,15515,0
232,5,20,8515,0
412,4,0,14997,0
376,0,3,13950,0
412,3,0,16382,0
413,1,0,15529,0
413,2,0,15383,0
411,7,0,15739,1
411,5,0,15515,0
232,6,20,8515,0
412,5,0,14997,0
376,1,3,13950,0
412,4,0,16382,0
413,2,0,15529,0
413,3,0,15383,0
412,0,0,15768,0
411,6,0,15515,1
232,7,20,8515,0
412,6,0,14997,1
376,2,3,13950,0
412,5,0,16382,0
413,3,0,15529,0
413,4,0,15383,0
412,1,0,15768,0
412,0,0,15558,0
232,8,20,8515,0
413,0,0,15044,0
376,3,3,13950,0
412,6,0,16382,1
413,4,0,15529,0
413,5,0,15383,0
412,2,0,15768,0
412,1,0,15558,0
232,9,20,8515,0
413,1,0,15044,0
376,4,3,13950,0
413,0,0,16437,0
413,5,0,15529,0
413,6,0,15383,0
412,3,0,15768,0
412,2,0,15558,0
232,10,20,8515,1
413,2,0,15044,0
376,5,3,13950,0
413,1,0,16437,0
413,6,0,15529,0
413,7,0,15383,1
412,4,0,15768,0
412,3,0,15558,0
233,0,20,8552,0
413,3,0,15044,0
376,6,3,13950,0
413,2,0,16437,0
413,7,0,15529,1
414,0,0,15426,0
412,5,0,15768,0
412,4,0,15558,0
233,1,20,8552,0
413,4,0,15044,0
376,7,3,13950,1
413,3,0,16437,0
414,0,0,15571,0
414,1,0,15426,0
412,6,0,15768,0
412,5,0,15558,0
233,2,20,8552,0
413,5,0,15044,0
377,0,3,13976,0
413,4,0,16437,0
414,1,0,15571,0
414,2,0,15426,0
412,7,0,15768,1
412,6,0,15558,0
233,3,20,8552,0
413,6,0,15044,0
377,1,3,13976,0
413,5,0,16437,0
414,2,0,15571,0
414,3,0,15426,0
413,0,0,15796,0
412,7,0,15558,1
233,4,20,8552,0
413,7,0,15044,1
377,2,3,13976,0
413,6,0,16437,0
414,3,0,15571,0
414,4,0,15426,0
413,1,0,15796,0
413,0,0,15582,0
233,5,20,8552,0
414,0,0,15084,0
377,3,3,13976,0
413,7,0,16437,1
414,4,0,15571,0
414,5,0,15426,0
413,2,0,15796,0
413,1,0,15582,0
233,6,20,8552,0
414,1,0,15084,0
377,4,3,13976,0
414,0,0,16499,0
414,5,0,15571,0
414,6,0,15426,1
413,3,0,15796,0
413,2,0,15582,0
233,7,20,8552,0
414,2,0,15084,0
377,5,3,13976,0
414,1,0,16499,0
414,6,0,15571,1
415,0,0,15469,0
413,4,0,15796,0
413,3,0,15582,0
233,8,20,8552,0
414,3,0,15084,0
377,6,3,13976,0
414,2,0,16499,0
415,0,0,15620,0
415,1,0,15469,0
413,5,0,15796,0
413,4,0,15582,0
233,9,20,8552,1
414,4,0,15084,0
377,7,3,13976,1
414,3,0,16499,0
415,1,0,15620,0
415,2,0,15469,0
413,6,0,15796,0
413,5,0,15582,0
234,0,20,8578,0
414,5,0,15084,0
378,0,3,14006,0
414,4,0,16499,0
415,2,0,15620,0
415,3,0,15469,0
413,7,0,15796,1
413,6,0,15582,0
234,1,20,8578,0
414,6,0,15084,0
378,1,3,14006,0
414,5,0,16499,0
415,3,0,15620,0
415,4,0,15469,0
414,0,0,15843,0
413,7,0,15582,1
234,2,20,8578,0
414,7,0,15084,1
378,2,3,14006,0
414,6,0,16499,0
415,4,0,15620,0
415,5,0,15469,0
414,1,0,15843,0
414,0,0,15641,0
234,3,20,8578,0
415,0,0,15112,0
378,3,3,14006,0
414,7,0,16499,1
415,5,0,15620,0
415,6,0,15469,0
414,2,0,15843,0
414,1,0,15641,0
234,4,20,8578,0
415,1,0,15112,0
378,4,3,14006,0
415,0,0,16524,0
415,6,0,15620,0
415,7,0,15469,1
414,3,0,15843,0
414,2,0,15641,0
234,5,20,8578,0
415,2,0,15112,0
378,5,3,14006,0
415,1,0,16524,0
415,7,0,15620,1
416,0,0,15489,0
414,4,0,15843,0
414,3,0,15641,0
234,6,20,8578,0
415,3,0,15112,0
378,6,3,14006,1
415,2,0,16524,0
416,0,0,15657,0
416,1,0,15489,0
414,5,0,15843,0
414,4,0,15641,0
234,7,20,8578,0
415,4,0,15112,0
379,0,3,14050,0
415,3,0,16524,0
416,1,0,15657,0
416,2,0,15489,0
414,6,0,15843,1
414,5,0,15641,0
234,8,20,8578,0
415,5,0,15112,0
379,1,3,14050,0
415,4,0,16524,0
416,2,0,15657,0
416,3,0,15489,0
415,0,0,15909,0
414,6,0,15641,1
234,9,20,8578,0
415,6,0,15112,0
379,2,3,14050,0
415,5,0,16524,0
416,3,0,15657,0
416,4,0,15489,0
415,1,0,15909,0
415,0,0,15699,0
234,10,20,8578,1
415,7,0,15112,1
379,3,3,14050,0
415,6,0,16524,0
416,4,0,15657,0
416,5,0,15489,0
415,2,0,15909,0
415,1,0,15699,0
235,0,20,8616,0
416,0,0,15140,0
379,4,3,14050,0
415,7,0,16524,1
416,5,0,15657,0
416,6,0,15489,0
415,3,0,15909,0
415,2,0,15699,0
235,1,20,8616,0
416,1,0,15140,0
379,5,3,14050,0
416,0,0,16571,0
416,6,0,15657,0
416,7,0,15489,1
415,4,0,15909,0
415,3,0,15699,0
235,2,20,8616,0
416,2,0,15140,0
379,6,3,14050,0
416,1,0,16571,0
416,7,0,15657,1
417,0,0,15553,0
415,5,0,15909,0
415,4,0,15699,0
235,3,20,8616,0
416,3,0,15140,0
379,7,3,14050,1
416,2,0,16571,0
417,0,0,15714,0
417,1,0,15553,0
415,6,0,15909,0
415,5,0,15699,0
235,4,20,8616,0
416,4,0,15140,0
380,0,3,14078,0
416,3,0,16571,0
417,1,0,15714,0
417,2,0,15553,0
415,7,0,15909,1
415,6,0,15699,0
235,5,20,8616,0
416,5,0,15140,0
380,1,3,14078,0
416,4,0,16571,0
417,2,0,15714,0
417,3,0,15553,0
416,0,0,15928,0
415,7,0,15699,1
235,6,20,8616,0
416,6,0,15140,1
380,2,3,14078,0
416,5,0,16571,0
417,3,0,15714,0
417,4,0,15553,0
416,1,0,15928,0
416,0,0,15745,0
235,7,20,8616,0
417,0,0,15179,0
380,3,3,14078,0
416,6,0,16571,1
417,4,0,15714,0
417,5,0,15553,0
416,2,0,15928,0
416,1,0,15745,0
235,8,20,8616,0
417,1,0,15179,0
380,4,3,14078,0
417,0,0,16628,0
417,5,0,15714,0
417,6,0,15553,1
416,3,0,15928,0
416,2,0,15745,0
235,9,20,8616,0
417,2,0,15179,0
380,5,3,14078,0
417,1,0,16628,0
417,6,0,15714,0
418,0,0,15596,0
416,4,0,15928,0
416,3,0,15745,0
235,10,20,8616,1
417,3,0,15179,0
380,6,3,14078,0
417,2,0,16628,0
417,7,0,15714,1
418,1,0,15596,0
416,5,0,15928,0
416,4,0,15745,0
236,0,20,8647,0
417,4,0,15179,0
380,7,3,14078,1
417,3,0,16628,0
418,0,0,15780,0
418,2,0,15596,0
416,6,0,15928,0
416,5,0,15745,0
236,1,20,8647,0
417,5,0,15179,0
381,0,3,14094,0
417,4,0,16628,0
418,1,0,15780,0
418,3,0,15596,0
416,7,0,15928,1
416,6,0,15745,0
236,2,20,8647,0
417,6,0,15179,0
381,1,3,14094,0
417,5,0,16628,0
418,2,0,15780,0
418,4,0,15596,0
417,0,0,15956,0
416,7,0,15745,1
236,3,20,8647,0
417,7,0,15179,1
381,2,3,14094,0
417,6,0,16628,0
418,3,0,15780,0
418,5,0,15596,0
417,1,0,15956,0
417,0,0,15784,0
236,4,20,8647,0
418,0,0,15235,0
381,3,3,14094,0
417,7,0,16628,1
418,4,0,15780,0
418,6,0,15596,0
417,2,0,15956,0
417,1,0,15784,0
236,5,20,8647,0
418,1,0,15235,0
381,4,3,14094,0
418,0,0,16655,0
418,5,0,15780,0
418,7,0,15596,1
417,3,0,15956,0
417,2,0,15784,0
236,6,20,8647,0
418,2,0,15235,0
381,5,3,14094,0
418,1,0,16655,0
418,6,0,15780,1
419,0,0,15641,0
417,4,0,15956,0
417,3,0,15784,0
236,7,20,8647,0
418,3,0,15235,0
381,6,3,14094,1
418,2,0,16655,0
419,0,0,15823,0
419,1,0,15641,0
417,5,0,15956,0
417,4,0,15784,0
236,8,20,8647,0
418,4,0,15235,0
382,0,3,14176,0
418,3,0,16655,0
419,1,0,15823,0
419,2,0,15641,0
417,6,0,15956,1
417,5,0,15784,0
236,9,20,8647,0
418,5,0,15235,0
382,1,3,14176,0
418,4,0,16655,0
419,2,0,15823,0
419,3,0,15641,0
418,0,0,16041,0
417,6,0,15784,0
236,10,20,8647,1
418,6,0,15235,0
382,2,3,14176,0
418,5,0,16655,0
419,3,0,15823,0
419,4,0,15641,0
418,1,0,16041,0
417,7,0,15784,1
237,0,20,8674,0
418,7,0,15235,1
382,3,3,14176,0
418,6,0,16655,0
419,4,0,15823,0
419,5,0,15641,0
418,2,0,16041,0
418,0,0,15815,0
237,1,20,8674,0
419,0,0,15306,0
382,4,3,14176,0
418,7,0,16655,1
419,5,0,15823,0
419,6,0,15641,0
418,3,0,16041,0
418,1,0,15815,0
237,2,20,8674,0
419,1,0,15306,0
382,5,3,14176,0
419,0,0,16694,0
419,6,0,15823,0
419,7,0,15641,1
418,4,0,16041,0
418,2,0,15815,0
237,3,20,8674,0
419,2,0,15306,0
382,6,3,14176,0
419,1,0,16694,0
419,7,0,15823,1
420,0,0,15681,0
418,5,0,16041,0
418,3,0,15815,0
237,4,20,8674,0
419,3,0,15306,0
382,7,3,14176,1
419,2,0,16694,0
420,0,0,15849,0
420,1,0,15681,0
418,6,0,16041,0
418,4,0,15815,0
237,5,20,8674,0
419,4,0,15306,0
383,0,3,14196,0
419,3,0,16694,0
420,1,0,15849,0
420,2,0,15681,0
418,7,0,16041,1
418,5,0,15815,0
237,6,20,8674,0
419,5,0,15306,0
383,1,3,14196,0
419,4,0,16694,0
420,2,0,15849,0
420,3,0,15681,0
419,0,0,16117,0
418,6,0,15815,1
237,7,20,8674,0
419,6,0,15306,1
383,2,3,14196,0
419,5,0,16694,0
420,3,0,15849,0
420,4,0,15681,0
419,1,0,16117,0
419,0,0,15865,0
237,8,20,8674,0
420,0,0,15368,0
383,3,3,14196,0
419,6,0,16694,1
420,4,0,15849,0
